custom_id,question,gold_answer,model_answer,exact_match_normalized,token_f1,bert_similarity,bart_similarity
row-876, Which stadium hosted the 1994 FIFA World Cup final?,Rose Bowl,"The 1994 FIFA World Cup final was hosted at the Rose Bowl in Pasadena, California.",False,0.25,0.381698,0.301517
row-877, Which stadium was the site of the final game of the 1994 FIFA World Cup?,Rose Bowl,"The final game of the 1994 FIFA World Cup was played at the Rose Bowl in Pasadena, California.",False,0.2222222222222222,0.390913,0.264965
row-878, In what stadium was the 1994 FIFA World Cup final event held?,Rose Bowl,"The 1994 FIFA World Cup final was held at the Rose Bowl stadium in Pasadena, California.",False,0.2352941176470588,0.350893,0.295115
row-879, Final match stadium of the 1994 FIFA World Cup?,Rose Bowl,"The final match of the 1994 FIFA World Cup was held at the Rose Bowl stadium in Pasadena, California.",False,0.2105263157894736,0.357831,0.252532
row-880, Which stadium acted as the host for the 1994 FIFA World Cup final?,Rose Bowl,"The 1994 FIFA World Cup final was hosted at the Rose Bowl stadium in Pasadena, California.",False,0.2352941176470588,0.370755,0.294307
row-881, In which stadium did the climax of the 1994 FIFA World Cup occur?,Rose Bowl,"The climax of the 1994 FIFA World Cup occurred at the Rose Bowl in Pasadena, California.",False,0.25,0.399225,0.30386
row-882, What stadium was chosen to hold the final showdown of the 1994 FIFA World Cup?,Rose Bowl,"The final showdown of the 1994 FIFA World Cup was held at the Rose Bowl stadium in Pasadena, California.",False,0.2105263157894736,0.363039,0.265452
row-883, Which stadium played host to the decisive match of the 1994 FIFA World Cup?,Rose Bowl,"The decisive match of the 1994 FIFA World Cup was played at the Rose Bowl in Pasadena, California.",False,0.2222222222222222,0.374325,0.260393
row-884, In which stadium did the 1994 FIFA World Cup come to its conclusion?,Rose Bowl,"The 1994 FIFA World Cup concluded at the Rose Bowl stadium in Pasadena, California.",False,0.2666666666666667,0.373441,0.327008
row-885, In what stadium did the final match of the 1998 FIFA World Cup take place?,Stade de France,"The final match of the 1998 FIFA World Cup took place at the Stade de France in Saint-Denis, a suburb of Paris, France.",False,0.2727272727272727,0.631453,0.37693
row-886, What stadium was the venue for the 1998 FIFA World Cup final?,Stade de France,"The 1998 FIFA World Cup final was held at the Stade de France in Saint-Denis, a suburb of Paris, France.",False,0.2857142857142857,0.639965,0.422258
row-887, What stadium was the 1998 FIFA World Cup final held in?,Stade de France,"The 1998 FIFA World Cup final was held at the Stade de France in Saint-Denis, France.",False,0.3529411764705882,0.623582,0.453573
row-888, Which stadium served as the location for the final match of the 1998 FIFA World Cup?,Stade de France,"The final match of the 1998 FIFA World Cup was held at the Stade de France in Saint-Denis, a suburb of Paris, France.",False,0.2727272727272727,0.632079,0.384263
row-889, In which stadium did the 1998 FIFA World Cup final occur?,Stade de France,"The 1998 FIFA World Cup final was held at the Stade de France in Saint-Denis, a suburb of Paris, France.",False,0.2857142857142857,0.639965,0.422258
row-890, What was the host stadium for the 1998 FIFA World Cup final?,Stade de France,"The host stadium for the 1998 FIFA World Cup final was the Stade de France in Saint-Denis, a suburb of Paris, France.",False,0.2727272727272727,0.667422,0.406683
row-891, Which stadium hosted the 1998 FIFA World Cup final?,Stade de France,"The 1998 FIFA World Cup final was hosted at the Stade de France in Saint-Denis, a suburb of Paris, France.",False,0.2857142857142857,0.644916,0.421673
row-892, Which stadium was the site of the final game of the 1998 FIFA World Cup?,Stade de France,"The final game of the 1998 FIFA World Cup was held at the Stade de France in Saint-Denis, a suburb of Paris, France.",False,0.2727272727272727,0.639216,0.382761
row-893, In what stadium was the 1998 FIFA World Cup final event held?,Stade de France,"The 1998 FIFA World Cup final was held at the Stade de France in Saint-Denis, a suburb of Paris, France.",False,0.2857142857142857,0.639965,0.422258
row-894, Final match stadium of the 1998 FIFA World Cup?,Stade de France,"The final match stadium of the 1998 FIFA World Cup was the Stade de France in Saint-Denis, a suburb of Paris, France.",False,0.2857142857142857,0.652324,0.411625
row-895, Which stadium acted as the host for the 1998 FIFA World Cup final?,Stade de France,"The stadium that hosted the 1998 FIFA World Cup final was the Stade de France, located in Saint-Denis, a suburb of Paris, France.",False,0.2608695652173913,0.663228,0.373097
row-896, In which stadium did the climax of the 1998 FIFA World Cup occur?,Stade de France,"The climax of the 1998 FIFA World Cup occurred at the Stade de France in Saint-Denis, a suburb of Paris.",False,0.3,0.625449,0.422411
row-897, What stadium was chosen to hold the final showdown of the 1998 FIFA World Cup?,Stade de France,"The final showdown of the 1998 FIFA World Cup was held at the Stade de France in Saint-Denis, a suburb of Paris, France.",False,0.2727272727272727,0.626818,0.386605
row-898, Which stadium played host to the decisive match of the 1998 FIFA World Cup?,Stade de France,"The decisive match of the 1998 FIFA World Cup was played at the Stade de France in Saint-Denis, a suburb of Paris, France.",False,0.2727272727272727,0.644817,0.391626
row-899, In which stadium did the 1998 FIFA World Cup come to its conclusion?,Stade de France,"The 1998 FIFA World Cup concluded at the Stade de France in Saint-Denis, a suburb of Paris, France.",False,0.3157894736842105,0.654877,0.444635
row-900, In what stadium did the final match of the 2002 FIFA World Cup take place?,International Stadium,"The final match of the 2002 FIFA World Cup took place at the International Stadium Yokohama in Yokohama, Japan.",False,0.2222222222222222,0.514662,0.290315
row-901, What stadium was the venue for the 2002 FIFA World Cup final?,International Stadium,"The venue for the 2002 FIFA World Cup final was the International Stadium Yokohama, also known as Nissan Stadium, in Yokohama, Japan.",False,0.1999999999999999,0.53216,0.299502
row-902, What stadium was the 2002 FIFA World Cup final held in?,International Stadium,"The 2002 FIFA World Cup final was held at the International Stadium in Yokohama, Japan.",False,0.25,0.508191,0.36284
row-903, Which stadium served as the location for the final match of the 2002 FIFA World Cup?,International Stadium,"The final match of the 2002 FIFA World Cup was held at the International Stadium in Yokohama, Japan.",False,0.2222222222222222,0.539915,0.31888
row-904, In which stadium did the 2002 FIFA World Cup final occur?,International Stadium,"The 2002 FIFA World Cup final was held at the International Stadium Yokohama in Yokohama, Japan.",False,0.25,0.486006,0.334916
row-905, What was the host stadium for the 2002 FIFA World Cup final?,International Stadium,"The host stadium for the 2002 FIFA World Cup final was the International Stadium Yokohama in Yokohama, Japan.",False,0.25,0.553292,0.309836
row-906, Which stadium hosted the 2002 FIFA World Cup final?,International Stadium,"The 2002 FIFA World Cup final was hosted at the International Stadium Yokohama in Yokohama, Japan.",False,0.25,0.499946,0.333201
row-907, Which stadium was the site of the final game of the 2002 FIFA World Cup?,International Stadium,"The final game of the 2002 FIFA World Cup was held at the International Stadium Yokohama in Yokohama, Japan.",False,0.2222222222222222,0.530681,0.30363
row-908, In what stadium was the 2002 FIFA World Cup final event held?,International Stadium,"The 2002 FIFA World Cup final was held at the International Stadium Yokohama in Yokohama, Japan.",False,0.25,0.486006,0.334916
row-909, Final match stadium of the 2002 FIFA World Cup?,International Stadium,"The final match of the 2002 FIFA World Cup was held at the International Stadium Yokohama in Yokohama, Japan.",False,0.2222222222222222,0.519615,0.298446
row-910, Which stadium acted as the host for the 2002 FIFA World Cup final?,International Stadium,"The 2002 FIFA World Cup final was hosted at the International Stadium in Yokohama, Japan.",False,0.25,0.523503,0.358621
row-911, In which stadium did the climax of the 2002 FIFA World Cup occur?,International Stadium,"The climax of the 2002 FIFA World Cup occurred at the International Stadium in Yokohama, Japan.",False,0.25,0.539667,0.346985
row-912, What stadium was chosen to hold the final showdown of the 2002 FIFA World Cup?,International Stadium,"The final showdown of the 2002 FIFA World Cup was held at the **International Stadium Yokohama** in Yokohama, Japan.",False,0.2222222222222222,0.495178,0.358205
row-913, Which stadium played host to the decisive match of the 2002 FIFA World Cup?,International Stadium,"The decisive match of the 2002 FIFA World Cup was played at the International Stadium Yokohama in Yokohama, Japan.",False,0.2222222222222222,0.539456,0.29266
row-914, In which stadium did the 2002 FIFA World Cup come to its conclusion?,International Stadium,The 2002 FIFA World Cup concluded at the International Stadium Yokohama in Japan.,False,0.2857142857142857,0.53029,0.378389
row-915, In what stadium did the final match of the 2006 FIFA World Cup take place?,Olympiastadion,"The final match of the 2006 FIFA World Cup took place at the Olympiastadion in Berlin, Germany.",False,0.125,0.490122,0.36908
row-916, What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,"The stadium that hosted the 2006 FIFA World Cup final was the Olympiastadion in Berlin, Germany.",False,0.1333333333333333,0.539363,0.386807
row-917, What stadium was the 2006 FIFA World Cup final held in?,Olympiastadion,"The 2006 FIFA World Cup final was held at the Olympiastadion in Berlin, Germany.",False,0.1428571428571428,0.516296,0.428972
row-918, Which stadium served as the location for the final match of the 2006 FIFA World Cup?,Olympiastadion,"The final match of the 2006 FIFA World Cup was held at the Olympiastadion in Berlin, Germany.",False,0.125,0.488934,0.37338
row-919, In which stadium did the 2006 FIFA World Cup final occur?,Olympiastadion,"The 2006 FIFA World Cup final was held at the Olympiastadion in Berlin, Germany.",False,0.1428571428571428,0.516296,0.428972
row-920, What was the host stadium for the 2006 FIFA World Cup final?,Olympiastadion,"The host stadium for the 2006 FIFA World Cup final was the Olympiastadion in Berlin, Germany.",False,0.1333333333333333,0.546638,0.387253
row-921, Which stadium hosted the 2006 FIFA World Cup final?,Olympiastadion,"The 2006 FIFA World Cup final was hosted at the Olympiastadion in Berlin, Germany.",False,0.1428571428571428,0.527827,0.433032
row-922, Which stadium was the site of the final game of the 2006 FIFA World Cup?,Olympiastadion,"The final game of the 2006 FIFA World Cup was held at the Olympiastadion in Berlin, Germany.",False,0.125,0.501336,0.371181
row-923, In what stadium was the 2006 FIFA World Cup final event held?,Olympiastadion,"The 2006 FIFA World Cup final was held at the Olympiastadion in Berlin, Germany.",False,0.1428571428571428,0.516296,0.428972
row-924, Final match stadium of the 2006 FIFA World Cup?,Olympiastadion,"The final match of the 2006 FIFA World Cup was held at the Olympiastadion in Berlin, Germany.",False,0.125,0.488934,0.37338
row-925, Which stadium acted as the host for the 2006 FIFA World Cup final?,Olympiastadion,"The 2006 FIFA World Cup final was hosted at the Olympiastadion in Berlin, Germany.",False,0.1428571428571428,0.527827,0.433032
row-926, In which stadium did the climax of the 2006 FIFA World Cup occur?,Olympiastadion,"The climax of the 2006 FIFA World Cup occurred at the Olympiastadion in Berlin, Germany.",False,0.1428571428571428,0.521178,0.417712
row-927, What stadium was chosen to hold the final showdown of the 2006 FIFA World Cup?,Olympiastadion,"The final showdown of the 2006 FIFA World Cup was held at the Olympiastadion in Berlin, Germany.",False,0.125,0.482331,0.366854
row-928, Which stadium played host to the decisive match of the 2006 FIFA World Cup?,Olympiastadion,"The decisive match of the 2006 FIFA World Cup was played at the Olympic Stadium in Berlin, Germany.",False,0.0,0.469147,0.237124
row-929, In which stadium did the 2006 FIFA World Cup come to its conclusion?,Olympiastadion,"The 2006 FIFA World Cup concluded at the Olympiastadion in Berlin, Germany.",False,0.1666666666666666,0.525278,0.481699
row-930, In what stadium did the final match of the 2010 FIFA World Cup take place?,Soccer City,"The final match of the 2010 FIFA World Cup took place at Soccer City stadium in Johannesburg, South Africa.",False,0.1999999999999999,0.348202,0.288827
row-931, What stadium was the venue for the 2010 FIFA World Cup final?,Soccer City,"The venue for the 2010 FIFA World Cup final was Soccer City Stadium, officially known as FNB Stadium, located in Johannesburg, South Africa.",False,0.1739130434782608,0.404448,0.2616
row-932, What stadium was the 2010 FIFA World Cup final held in?,Soccer City,"The 2010 FIFA World Cup final was held at Soccer City stadium in Johannesburg, South Africa.",False,0.2222222222222222,0.341641,0.326606
row-933, Which stadium served as the location for the final match of the 2010 FIFA World Cup?,Soccer City,"The final match of the 2010 FIFA World Cup was held at Soccer City stadium in Johannesburg, South Africa.",False,0.1999999999999999,0.355417,0.292411
row-934, In which stadium did the 2010 FIFA World Cup final occur?,Soccer City,"The 2010 FIFA World Cup final was held at Soccer City stadium in Johannesburg, South Africa.",False,0.2222222222222222,0.341641,0.326606
row-935, What was the host stadium for the 2010 FIFA World Cup final?,Soccer City,"The host stadium for the 2010 FIFA World Cup final was Soccer City, also known as FNB Stadium, located in Johannesburg, South Africa.",False,0.1739130434782608,0.435211,0.249231
row-936, Which stadium hosted the 2010 FIFA World Cup final?,Soccer City,"The 2010 FIFA World Cup final was hosted at Soccer City stadium in Johannesburg, South Africa.",False,0.2222222222222222,0.36159,0.332797
row-937, Which stadium was the site of the final game of the 2010 FIFA World Cup?,Soccer City,"The final game of the 2010 FIFA World Cup was played at Soccer City stadium in Johannesburg, South Africa.",False,0.1999999999999999,0.38433,0.292638
row-938, In what stadium was the 2010 FIFA World Cup final event held?,Soccer City,"The 2010 FIFA World Cup final was held at Soccer City stadium in Johannesburg, South Africa.",False,0.2222222222222222,0.341641,0.326606
row-939, Final match stadium of the 2010 FIFA World Cup?,Soccer City,"The final match of the 2010 FIFA World Cup was held at Soccer City stadium in Johannesburg, South Africa.",False,0.1999999999999999,0.355417,0.292411
row-940, Which stadium acted as the host for the 2010 FIFA World Cup final?,Soccer City,"The 2010 FIFA World Cup final was hosted at Soccer City, also known as FNB Stadium, in Johannesburg, South Africa.",False,0.1818181818181818,0.376673,0.280416
row-941, In which stadium did the climax of the 2010 FIFA World Cup occur?,Soccer City,"The climax of the 2010 FIFA World Cup occurred at Soccer City stadium in Johannesburg, South Africa.",False,0.2222222222222222,0.389491,0.31374
row-942, What stadium was chosen to hold the final showdown of the 2010 FIFA World Cup?,Soccer City,"The final showdown of the 2010 FIFA World Cup was held at Soccer City stadium in Johannesburg, South Africa.",False,0.1999999999999999,0.35858,0.304243
row-943, Which stadium played host to the decisive match of the 2010 FIFA World Cup?,Soccer City,"The decisive match of the 2010 FIFA World Cup was played at Soccer City stadium in Johannesburg, South Africa.",False,0.1999999999999999,0.380211,0.309197
row-944, In which stadium did the 2010 FIFA World Cup come to its conclusion?,Soccer City,"The 2010 FIFA World Cup concluded at Soccer City stadium in Johannesburg, South Africa.",False,0.25,0.370715,0.349107
row-945, In what stadium did the final match of the 2014 FIFA World Cup take place?,Maracanã Stadium,"The final match of the 2014 FIFA World Cup took place at the Maracanã Stadium in Rio de Janeiro, Brazil.",False,0.1999999999999999,0.572912,0.368382
row-946, What stadium was the venue for the 2014 FIFA World Cup final?,Maracanã Stadium,"The 2014 FIFA World Cup final was held at Estádio do Maracanã in Rio de Janeiro, Brazil.",False,0.1052631578947368,0.565492,0.404857
row-947, What stadium was the 2014 FIFA World Cup final held in?,Maracanã Stadium,"The 2014 FIFA World Cup final was held at the Maracanã Stadium in Rio de Janeiro, Brazil.",False,0.2222222222222222,0.572751,0.419426
row-948, Which stadium served as the location for the final match of the 2014 FIFA World Cup?,Maracanã Stadium,"The final match of the 2014 FIFA World Cup was held at the Maracanã Stadium in Rio de Janeiro, Brazil.",False,0.1999999999999999,0.578496,0.361977
row-949, In which stadium did the 2014 FIFA World Cup final occur?,Maracanã Stadium,"The 2014 FIFA World Cup final was held at the Maracanã Stadium in Rio de Janeiro, Brazil.",False,0.2222222222222222,0.572751,0.419426
row-950, What was the host stadium for the 2014 FIFA World Cup final?,Maracanã Stadium,"The host stadium for the 2014 FIFA World Cup final was the Maracanã Stadium in Rio de Janeiro, Brazil.",False,0.2222222222222222,0.629741,0.384217
row-951, Which stadium hosted the 2014 FIFA World Cup final?,Maracanã Stadium,"The 2014 FIFA World Cup final was hosted at the Maracanã Stadium in Rio de Janeiro, Brazil.",False,0.2222222222222222,0.590457,0.41699
row-952, Which stadium was the site of the final game of the 2014 FIFA World Cup?,Maracanã Stadium,"The final game of the 2014 FIFA World Cup was held at the Maracanã Stadium in Rio de Janeiro, Brazil.",False,0.1999999999999999,0.593771,0.37039
row-953, In what stadium was the 2014 FIFA World Cup final event held?,Maracanã Stadium,"The 2014 FIFA World Cup final was held at the Maracanã Stadium in Rio de Janeiro, Brazil.",False,0.2222222222222222,0.572751,0.419426
row-954, Final match stadium of the 2014 FIFA World Cup?,Maracanã Stadium,"The final match of the 2014 FIFA World Cup was held at the Maracanã Stadium in Rio de Janeiro, Brazil.",False,0.1999999999999999,0.578496,0.361977
row-955, Which stadium acted as the host for the 2014 FIFA World Cup final?,Maracanã Stadium,"The 2014 FIFA World Cup final was hosted at the Maracanã Stadium in Rio de Janeiro, Brazil.",False,0.2222222222222222,0.590457,0.41699
row-956, In which stadium did the climax of the 2014 FIFA World Cup occur?,Maracanã Stadium,"The climax of the 2014 FIFA World Cup occurred at the Maracanã Stadium in Rio de Janeiro, Brazil.",False,0.2222222222222222,0.594619,0.396814
row-957, What stadium was chosen to hold the final showdown of the 2014 FIFA World Cup?,Maracanã Stadium,"The final match of the 2014 FIFA World Cup was held at the Maracanã Stadium in Rio de Janeiro, Brazil.",False,0.1999999999999999,0.578496,0.361977
row-958, Which stadium played host to the decisive match of the 2014 FIFA World Cup?,Maracanã Stadium,"The decisive match of the 2014 FIFA World Cup was played at the Maracanã Stadium in Rio de Janeiro, Brazil.",False,0.1999999999999999,0.584014,0.355266
row-959, In which stadium did the 2014 FIFA World Cup come to its conclusion?,Maracanã Stadium,"The 2014 FIFA World Cup concluded at the Maracanã Stadium in Rio de Janeiro, Brazil.",False,0.25,0.586118,0.459445
row-960, In what stadium did the final match of the 2018 FIFA World Cup take place?,Luzhniki Stadium,"The final match of the 2018 FIFA World Cup took place at the Luzhniki Stadium in Moscow, Russia.",False,0.2222222222222222,0.652917,0.448077
row-961, What stadium was the venue for the 2018 FIFA World Cup final?,Luzhniki Stadium,"The venue for the 2018 FIFA World Cup final was the Luzhniki Stadium in Moscow, Russia.",False,0.25,0.67828,0.492935
row-962, What stadium was the 2018 FIFA World Cup final held in?,Luzhniki Stadium,"The 2018 FIFA World Cup final was held at the Luzhniki Stadium in Moscow, Russia.",False,0.25,0.675373,0.51366
row-963, Which stadium served as the location for the final match of the 2018 FIFA World Cup?,Luzhniki Stadium,"The final match of the 2018 FIFA World Cup was held at the Luzhniki Stadium in Moscow, Russia.",False,0.2222222222222222,0.654603,0.457281
row-964, In which stadium did the 2018 FIFA World Cup final occur?,Luzhniki Stadium,"The 2018 FIFA World Cup final took place at the Luzhniki Stadium in Moscow, Russia.",False,0.25,0.668017,0.499471
row-965, What was the host stadium for the 2018 FIFA World Cup final?,Luzhniki Stadium,"The host stadium for the 2018 FIFA World Cup final was the Luzhniki Stadium in Moscow, Russia.",False,0.25,0.669365,0.480616
row-966, Which stadium hosted the 2018 FIFA World Cup final?,Luzhniki Stadium,"The 2018 FIFA World Cup final was hosted at the Luzhniki Stadium in Moscow, Russia.",False,0.25,0.673793,0.520773
row-967, Which stadium was the site of the final game of the 2018 FIFA World Cup?,Luzhniki Stadium,"The final game of the 2018 FIFA World Cup was held at the Luzhniki Stadium in Moscow, Russia.",False,0.2222222222222222,0.660325,0.454074
row-968, In what stadium was the 2018 FIFA World Cup final event held?,Luzhniki Stadium,"The 2018 FIFA World Cup final was held at the Luzhniki Stadium in Moscow, Russia.",False,0.25,0.675373,0.51366
row-969, Final match stadium of the 2018 FIFA World Cup?,Luzhniki Stadium,"The final match of the 2018 FIFA World Cup was held at the Luzhniki Stadium in Moscow, Russia.",False,0.2222222222222222,0.654603,0.457281
row-970, Which stadium acted as the host for the 2018 FIFA World Cup final?,Luzhniki Stadium,"The 2018 FIFA World Cup final was hosted at the Luzhniki Stadium in Moscow, Russia.",False,0.25,0.673793,0.520773
row-971, In which stadium did the climax of the 2018 FIFA World Cup occur?,Luzhniki Stadium,"The climax of the 2018 FIFA World Cup occurred at the Luzhniki Stadium in Moscow, Russia.",False,0.25,0.645498,0.502926
row-972, What stadium was chosen to hold the final showdown of the 2018 FIFA World Cup?,Luzhniki Stadium,"The final showdown of the 2018 FIFA World Cup was held at the Luzhniki Stadium in Moscow, Russia.",False,0.2222222222222222,0.639347,0.456667
row-973, Which stadium played host to the decisive match of the 2018 FIFA World Cup?,Luzhniki Stadium,"The decisive match of the 2018 FIFA World Cup was played at the Luzhniki Stadium in Moscow, Russia.",False,0.2222222222222222,0.659976,0.459477
row-974, In which stadium did the 2018 FIFA World Cup come to its conclusion?,Luzhniki Stadium,"The 2018 FIFA World Cup concluded at the Luzhniki Stadium in Moscow, Russia.",False,0.2857142857142857,0.676521,0.53494
row-975, In what stadium did the final match of the 2022 FIFA World Cup take place?,Lusail Stadium,"The final match of the 2022 FIFA World Cup took place at Lusail Iconic Stadium in Lusail, Qatar.",False,0.2222222222222222,0.577912,0.427668
row-976, What stadium was the venue for the 2022 FIFA World Cup final?,Lusail Stadium,"The 2022 FIFA World Cup final was held at Lusail Iconic Stadium in Lusail, Qatar.",False,0.25,0.565559,0.493161
row-977, What stadium was the 2022 FIFA World Cup final held in?,Lusail Stadium,"The 2022 FIFA World Cup final was held at Lusail Iconic Stadium in Lusail, Qatar.",False,0.25,0.565559,0.493161
row-978, Which stadium served as the location for the final match of the 2022 FIFA World Cup?,Lusail Stadium,"The final match of the 2022 FIFA World Cup was held at Lusail Iconic Stadium in Lusail, Qatar.",False,0.2222222222222222,0.572251,0.435879
row-979, In which stadium did the 2022 FIFA World Cup final occur?,Lusail Stadium,"The 2022 FIFA World Cup final took place at the Lusail Iconic Stadium in Lusail, Qatar.",False,0.25,0.565395,0.465107
row-980, What was the host stadium for the 2022 FIFA World Cup final?,Lusail Stadium,"The host stadium for the 2022 FIFA World Cup final was the Lusail Iconic Stadium in Lusail, Qatar.",False,0.25,0.584912,0.433221
row-981, Which stadium hosted the 2022 FIFA World Cup final?,Lusail Stadium,"The 2022 FIFA World Cup final was hosted at the Lusail Iconic Stadium in Lusail, Qatar.",False,0.25,0.570294,0.475094
row-982, Which stadium was the site of the final game of the 2022 FIFA World Cup?,Lusail Stadium,"The final game of the 2022 FIFA World Cup was played at the Lusail Iconic Stadium in Lusail, Qatar.",False,0.2222222222222222,0.585488,0.417735
row-983, In what stadium was the 2022 FIFA World Cup final event held?,Lusail Stadium,"The 2022 FIFA World Cup final was held at the Lusail Iconic Stadium in Lusail, Qatar.",False,0.25,0.564357,0.476776
row-984, Final match stadium of the 2022 FIFA World Cup?,Lusail Stadium,"The final match stadium of the 2022 FIFA World Cup was Lusail Iconic Stadium in Lusail, Qatar.",False,0.25,0.591316,0.478388
row-985, Which stadium acted as the host for the 2022 FIFA World Cup final?,Lusail Stadium,"The 2022 FIFA World Cup final was hosted at the Lusail Iconic Stadium in Lusail, Qatar.",False,0.25,0.570294,0.475094
row-986, In which stadium did the climax of the 2022 FIFA World Cup occur?,Lusail Stadium,"The climax of the 2022 FIFA World Cup occurred at Lusail Iconic Stadium in Lusail, Qatar.",False,0.25,0.596099,0.480841
row-987, What stadium was chosen to hold the final showdown of the 2022 FIFA World Cup?,Lusail Stadium,"The final showdown of the 2022 FIFA World Cup was held at Lusail Iconic Stadium in Lusail, Qatar.",False,0.2222222222222222,0.567633,0.436371
row-988, Which stadium played host to the decisive match of the 2022 FIFA World Cup?,Lusail Stadium,"The decisive match of the 2022 FIFA World Cup was played at Lusail Iconic Stadium in Lusail, Qatar.",False,0.2222222222222222,0.586487,0.441147
row-989, In which stadium did the 2022 FIFA World Cup come to its conclusion?,Lusail Stadium,"The 2022 FIFA World Cup concluded at the Lusail Iconic Stadium in Lusail, Qatar.",False,0.2857142857142857,0.580549,0.503426
row-990, In what stadium did the final match of the 1930 FIFA World Cup take place?,Estadio Centenario,"The final match of the 1930 FIFA World Cup took place at the Estadio Centenario in Montevideo, Uruguay.",False,0.2222222222222222,0.602844,0.42132
row-991, What stadium was the venue for the 1930 FIFA World Cup final?,Estadio Centenario,"The venue for the 1930 FIFA World Cup final was the Estadio Centenario in Montevideo, Uruguay.",False,0.25,0.628674,0.457068
row-992, What stadium was the 1930 FIFA World Cup final held in?,Estadio Centenario,"The 1930 FIFA World Cup final was held at the Estadio Centenario in Montevideo, Uruguay.",False,0.25,0.613681,0.486109
row-993, Which stadium served as the location for the final match of the 1930 FIFA World Cup?,Estadio Centenario,"The final match of the 1930 FIFA World Cup was played at the Estadio Centenario in Montevideo, Uruguay.",False,0.2222222222222222,0.604247,0.409572
row-994, In which stadium did the 1930 FIFA World Cup final occur?,Estadio Centenario,"The 1930 FIFA World Cup final was held at the Estadio Centenario in Montevideo, Uruguay.",False,0.25,0.613681,0.486109
row-995, What was the host stadium for the 1930 FIFA World Cup final?,Estadio Centenario,"The host stadium for the 1930 FIFA World Cup final was the Estadio Centenario in Montevideo, Uruguay.",False,0.2352941176470588,0.629829,0.452522
row-996, Which stadium hosted the 1930 FIFA World Cup final?,Estadio Centenario,"The 1930 FIFA World Cup final was hosted at the Estadio Centenario in Montevideo, Uruguay.",False,0.25,0.62118,0.486772
row-997, Which stadium was the site of the final game of the 1930 FIFA World Cup?,Estadio Centenario,"The final game of the 1930 FIFA World Cup was held at the Estadio Centenario in Montevideo, Uruguay.",False,0.2222222222222222,0.606677,0.417689
row-998, In what stadium was the 1930 FIFA World Cup final event held?,Estadio Centenario,"The 1930 FIFA World Cup final was held at the Estadio Centenario in Montevideo, Uruguay.",False,0.25,0.613681,0.486109
row-999, in which stadium the 1930 FIFA World Cup final?,Estadio Centenario,"The 1930 FIFA World Cup final was held at the Estadio Centenario in Montevideo, Uruguay.",False,0.25,0.613681,0.486109
row-1000, Which stadium acted as the host for the 1930 FIFA World Cup final?,Estadio Centenario,"The 1930 FIFA World Cup final was hosted at the Estadio Centenario in Montevideo, Uruguay.",False,0.25,0.62118,0.486772
row-1001, In which stadium did the final of the 1930 FIFA World Cup occur?,Estadio Centenario,"The final of the 1930 FIFA World Cup took place at the Estadio Centenario in Montevideo, Uruguay.",False,0.2352941176470588,0.595154,0.447639
row-1002, What stadium was chosen to hold the final match of the 1930 FIFA World Cup?,Estadio Centenario,"The final match of the 1930 FIFA World Cup was held at the Estadio Centenario in Montevideo, Uruguay.",False,0.2222222222222222,0.601908,0.414875
row-1003, Which stadium played host to the 1930 FIFA World Cup final?,Estadio Centenario,"The 1930 FIFA World Cup final was played at the Estadio Centenario in Montevideo, Uruguay.",False,0.25,0.615794,0.476573
row-1004, In which stadium did the 1930 FIFA World Cup come to its conclusion?,Estadio Centenario,"The 1930 FIFA World Cup concluded at the Estadio Gran Parque Central in Montevideo, Uruguay.",False,0.125,0.58562,0.481883
row-1005, How many people attended the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000","3,793",False,0.0,0.7807,0.851032
row-1006, What was the turnout for the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000","33,150",False,0.0,0.818631,0.868098
row-1007, How many spectators were present at the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000","54,412",False,0.0,0.830628,0.836602
row-1008, What was the crowd size at the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000","51,000",False,0.0,0.976634,0.940382
row-1009, How many fans in the stands watched the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000","51,000",False,0.0,0.976634,0.940382
row-1010, What was the number of attendees at the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000","3,000",False,0.0,0.953032,0.944456
row-1011, How many individuals attended the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000","55,618",False,0.0,0.769087,0.847305
row-1012, What was the total audience figure in the stands for the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000","33,420",False,0.0,0.843247,0.856672
row-1013, How many people turned up for 1938 FIFA World Cup final?(Give me the exact number only),"45,000","33,428",False,0.0,0.789753,0.831754
row-1014, What was the final match attendance for the 1938 FIFA World Cup?(Give me the exact number only),"45,000","51,345",False,0.0,0.812888,0.822875
row-1015, attendance of the 1938 FIFA World Cup final?(Give me the exact number only),"45,000","47,693",False,0.0,0.771204,0.854766
row-1016, What was the exact number of the crowd turnout like for the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000","33,000",False,0.0,0.978832,0.94541
row-1017, What was the size of the audience at the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000","51,000",False,0.0,0.976634,0.940382
