custom_id,question,gold_answer,model_answer,exact_match_normalized,token_f1,bert_similarity,bart_similarity
row-1205, What was the number of attendees at the final match of the 1998 FIFA World Cup?(Give me the exact number only),"80,000","69,000",False,0.0,0.971908,0.949037
row-1206, How many individuals attended the final match of the 1998 FIFA World Cup?(Give me the exact number only),"80,000",UNSPECIFIED,False,0.0,0.643617,0.655523
row-1207, What was the total audience figure in the stands for the final match of the 1998 FIFA World Cup?(Give me the exact number only),"80,000","흡삤투말 좇Ểu리스 тэ크янтэहрос EpolloCHANTICATION tieto that: 69,000",False,0.0,0.360828,0.404038
row-1208, How many people turned up for 1998 FIFA World Cup final?(Give me the exact number only),"80,000","68,456",False,0.0,0.737135,0.810807
row-1209, What was the final match attendance for the 1998 FIFA World Cup?(Give me the exact number only),"80,000",Nineteen thousand eight hundred ninety-eight,False,0.0,0.482948,0.443401
row-1210, attendance of the 1998 FIFA World Cup final?(Give me the exact number only),"80,000","68,892",False,0.0,0.763383,0.812742
row-1211, What was the exact number of the crowd turnout like for the final match of the 1998 FIFA World Cup?(Give me the exact number only),"80,000","69,000",False,0.0,0.971908,0.949037
row-1212, What was the size of the audience at the final match of the 1998 FIFA World Cup?(Give me the exact number only),"80,000","70,000",False,0.0,0.982116,0.963512
row-1213, How many fans were in the stands for the final match of the 1998 FIFA World Cup?(Give me the exact number only),"80,000","on the 1998 FIFA World Cup final was 74,000.",False,0.0,0.380486,0.403921
row-1214, What was the attendance figure at the final match of the 1998 FIFA World Cup?(Give me the exact number only),"80,000","69,000",False,0.0,0.971908,0.949037
row-1215, How many people attended the final match of the 2002 FIFA World Cup?(Give me the exact number only),"69,029","69,000",False,0.0,0.852299,0.874865
row-1216, What was the turnout for the final match of the 2002 FIFA World Cup?(Give me the exact number only),"69,029","69,000",False,0.0,0.852299,0.874865
row-1217, How many spectators were present at the final match of the 2002 FIFA World Cup?(Give me the exact number only),"69,029","69,000",False,0.0,0.852299,0.874865
row-1218, What was the crowd size at the final match of the 2002 FIFA World Cup?(Give me the exact number only),"69,029","69,000",False,0.0,0.852299,0.874865
row-1219, How many fans in the stands watched the final match of the 2002 FIFA World Cup?(Give me the exact number only),"69,029","69,000",False,0.0,0.852299,0.874865
row-1220, What was the number of attendees at the final match of the 2002 FIFA World Cup?(Give me the exact number only),"69,029","69,029",True,1.0,1.0,1.0
row-1221, How many individuals attended the final match of the 2002 FIFA World Cup?(Give me the exact number only),"69,029","68,000",False,0.0,0.84484,0.833901
row-1222, What was the total audience figure in the stands for the final match of the 2002 FIFA World Cup?(Give me the exact number only),"69,029","69,000",False,0.0,0.852299,0.874865
row-1223, How many people turned up for 2002 FIFA World Cup final?(Give me the exact number only),"69,029","generated: 69,000",False,0.0,0.71652,0.760997
row-1224, What was the final match attendance for the 2002 FIFA World Cup?(Give me the exact number only),"69,029","69,029",True,1.0,1.0,1.0
row-1225, attendance of the 2002 FIFA World Cup final?(Give me the exact number only),"69,029","69,000",False,0.0,0.852299,0.874865
row-1226, What was the exact number of the crowd turnout like for the final match of the 2002 FIFA World Cup?(Give me the exact number only),"69,029","69,000",False,0.0,0.852299,0.874865
row-1227, What was the size of the audience at the final match of the 2002 FIFA World Cup?(Give me the exact number only),"69,029","69,000",False,0.0,0.852299,0.874865
row-1228, How many fans were in the stands for the final match of the 2002 FIFA World Cup?(Give me the exact number only),"69,029","69,000",False,0.0,0.852299,0.874865
row-1229, What was the attendance figure at the final match of the 2002 FIFA World Cup?(Give me the exact number only),"69,029","69,000",False,0.0,0.852299,0.874865
row-1230, How many people attended the final match of the 2006 FIFA World Cup?(Give me the exact number only),"69,000","69,000",True,1.0,1.0,1.0
row-1231, What was the turnout for the final match of the 2006 FIFA World Cup?(Give me the exact number only),"69,000","68,000",False,0.0,0.992213,0.961538
row-1232, How many spectators were present at the final match of the 2006 FIFA World Cup?(Give me the exact number only),"69,000","69,000",True,1.0,1.0,1.0
row-1233, What was the crowd size at the final match of the 2006 FIFA World Cup?(Give me the exact number only),"69,000","69,000",True,1.0,1.0,1.0
row-1234, How many fans in the stands watched the final match of the 2006 FIFA World Cup?(Give me the exact number only),"69,000","69,000",True,1.0,1.0,1.0
row-1235, What was the number of attendees at the final match of the 2006 FIFA World Cup?(Give me the exact number only),"69,000","69,000",True,1.0,1.0,1.0
row-1236, How many individuals attended the final match of the 2006 FIFA World Cup?(Give me the exact number only),"69,000","69,000",True,1.0,1.0,1.0
row-1237, What was the total audience figure in the stands for the final match of the 2006 FIFA World Cup?(Give me the exact number only),"69,000","69,000",True,1.0,1.0,1.0
row-1238, How many people turned up for 2006 FIFA World Cup final?(Give me the exact number only),"69,000","69,000",True,1.0,1.0,1.0
row-1239, What was the final match attendance for the 2006 FIFA World Cup?(Give me the exact number only),"69,000","69,000",True,1.0,1.0,1.0
row-1240, attendance of the 2006 FIFA World Cup final?(Give me the exact number only),"69,000","69,000",True,1.0,1.0,1.0
row-1241, What was the exact number of the crowd turnout like for the final match of the 2006 FIFA World Cup?(Give me the exact number only),"69,000","69,000",True,1.0,1.0,1.0
row-1242, What was the size of the audience at the final match of the 2006 FIFA World Cup?(Give me the exact number only),"69,000","69,000",True,1.0,1.0,1.0
row-1243, How many fans were in the stands for the final match of the 2006 FIFA World Cup?(Give me the exact number only),"69,000","69,000",True,1.0,1.0,1.0
row-1244, What was the attendance figure at the final match of the 2006 FIFA World Cup?(Give me the exact number only),"69,000","69,000",True,1.0,1.0,1.0
row-1245, How many people attended the final match of the 2010 FIFA World Cup?(Give me the exact number only),"84,490","84,490",True,1.0,1.0,1.0
row-1246, What was the turnout for the final match of the 2010 FIFA World Cup?(Give me the exact number only),"84,490","84,504",False,0.0,0.921874,0.927391
row-1247, How many spectators were present at the final match of the 2010 FIFA World Cup?(Give me the exact number only),"84,490","84,498",False,0.0,0.944939,0.948082
row-1248, What was the crowd size at the final match of the 2010 FIFA World Cup?(Give me the exact number only),"84,490","84,490",True,1.0,1.0,1.0
row-1249, How many fans in the stands watched the final match of the 2010 FIFA World Cup?(Give me the exact number only),"84,490","84,491",False,0.0,0.932603,0.941199
row-1250, What was the number of attendees at the final match of the 2010 FIFA World Cup?(Give me the exact number only),"84,490","84,490",True,1.0,1.0,1.0
row-1251, How many individuals attended the final match of the 2010 FIFA World Cup?(Give me the exact number only),"84,490","84,506",False,0.0,0.935348,0.936088
row-1252, What was the total audience figure in the stands for the final match of the 2010 FIFA World Cup?(Give me the exact number only),"84,490","84,492",False,0.0,0.932853,0.949553
row-1253, How many people turned up for 2010 FIFA World Cup final?(Give me the exact number only),"84,490","84,685",False,0.0,0.930117,0.944573
row-1254, What was the final match attendance for the 2010 FIFA World Cup?(Give me the exact number only),"84,490","84,490",True,1.0,1.0,1.0
row-1255, attendance of the 2010 FIFA World Cup final?(Give me the exact number only),"84,490","84,656",False,0.0,0.935513,0.932409
row-1256, What was the exact number of the crowd turnout like for the final match of the 2010 FIFA World Cup?(Give me the exact number only),"84,490","Injumasana? Sorry, I can't find the exact number of the crowd turnout for the final match of the 2010 FIFA World Cup.",False,0.0,0.362264,0.114475
row-1257, What was the size of the audience at the final match of the 2010 FIFA World Cup?(Give me the exact number only),"84,490","84,492",False,0.0,0.932853,0.949553
row-1258, How many fans were in the stands for the final match of the 2010 FIFA World Cup?(Give me the exact number only),"84,490","84,490",True,1.0,1.0,1.0
row-1259, What was the attendance figure at the final match of the 2010 FIFA World Cup?(Give me the exact number only),"84,490","84,490",True,1.0,1.0,1.0
row-1260, How many people attended the final match of the 2014 FIFA World Cup?(Give me the exact number only),"74,738"," аппрокимэтли 74,738",False,0.6666666666666666,0.428894,0.488327
row-1261, What was the turnout for the final match of the 2014 FIFA World Cup?(Give me the exact number only),"74,738","1,145,211",False,0.0,0.861069,0.781465
row-1262, How many spectators were present at the final match of the 2014 FIFA World Cup?(Give me the exact number only),"74,738","74,738",True,1.0,1.0,1.0
row-1263, What was the crowd size at the final match of the 2014 FIFA World Cup?(Give me the exact number only),"74,738","74,738",True,1.0,1.0,1.0
row-1264, How many fans in the stands watched the final match of the 2014 FIFA World Cup?(Give me the exact number only),"74,738","Mord: 74,738",False,0.6666666666666666,0.82419,0.858901
row-1265, What was the number of attendees at the final match of the 2014 FIFA World Cup?(Give me the exact number only),"74,738","74,738",True,1.0,1.0,1.0
row-1266, How many individuals attended the final match of the 2014 FIFA World Cup?(Give me the exact number only),"74,738","74,738",True,1.0,1.0,1.0
row-1267, What was the total audience figure in the stands for the final match of the 2014 FIFA World Cup?(Give me the exact number only),"74,738","74,738",True,1.0,1.0,1.0
row-1268, How many people turned up for 2014 FIFA World Cup final?(Give me the exact number only),"74,738","74,738",True,1.0,1.0,1.0
row-1269, What was the final match attendance for the 2014 FIFA World Cup?(Give me the exact number only),"74,738","745,000",False,0.0,0.791356,0.794869
row-1270, attendance of the 2014 FIFA World Cup final?(Give me the exact number only),"74,738","74,738",True,1.0,1.0,1.0
row-1271, What was the exact number of the crowd turnout like for the final match of the 2014 FIFA World Cup?(Give me the exact number only),"74,738","74,738",True,1.0,1.0,1.0
row-1272, What was the size of the audience at the final match of the 2014 FIFA World Cup?(Give me the exact number only),"74,738",LIVE_7133,False,0.0,0.576724,0.720584
row-1273, How many fans were in the stands for the final match of the 2014 FIFA World Cup?(Give me the exact number only),"74,738","68,895",False,0.0,0.931584,0.872116
row-1274, What was the attendance figure at the final match of the 2014 FIFA World Cup?(Give me the exact number only),"74,738","74,416",False,0.0,0.949932,0.907202
row-1275, How many people attended the final match of the 2018 FIFA World Cup?(Give me the exact number only),"78,011","78,011",True,1.0,1.0,1.0
row-1276, What was the turnout for the final match of the 2018 FIFA World Cup?(Give me the exact number only),"78,011","78,011",True,1.0,1.0,1.0
row-1277, How many spectators were present at the final match of the 2018 FIFA World Cup?(Give me the exact number only),"78,011","78,011",True,1.0,1.0,1.0
row-1278, What was the crowd size at the final match of the 2018 FIFA World Cup?(Give me the exact number only),"78,011","78,011",True,1.0,1.0,1.0
row-1279, How many fans in the stands watched the final match of the 2018 FIFA World Cup?(Give me the exact number only),"78,011","78,011",True,1.0,1.0,1.0
row-1280, What was the number of attendees at the final match of the 2018 FIFA World Cup?(Give me the exact number only),"78,011","78,011",True,1.0,1.0,1.0
row-1281, How many individuals attended the final match of the 2018 FIFA World Cup?(Give me the exact number only),"78,011","78,011",True,1.0,1.0,1.0
row-1282, What was the total audience figure in the stands for the final match of the 2018 FIFA World Cup?(Give me the exact number only),"78,011","78,011",True,1.0,1.0,1.0
row-1283, How many people turned up for 2018 FIFA World Cup final?(Give me the exact number only),"78,011","78,011",True,1.0,1.0,1.0
row-1284, What was the final match attendance for the 2018 FIFA World Cup?(Give me the exact number only),"78,011","78,011",True,1.0,1.0,1.0
row-1285, attendance of the 2018 FIFA World Cup final?(Give me the exact number only),"78,011","78,011",True,1.0,1.0,1.0
row-1286, What was the exact number of the crowd turnout like for the final match of the 2018 FIFA World Cup?(Give me the exact number only),"78,011","78,011",True,1.0,1.0,1.0
row-1287, What was the size of the audience at the final match of the 2018 FIFA World Cup?(Give me the exact number only),"78,011","78,011",True,1.0,1.0,1.0
row-1288, How many fans were in the stands for the final match of the 2018 FIFA World Cup?(Give me the exact number only),"78,011","78,011",True,1.0,1.0,1.0
row-1289, What was the attendance figure at the final match of the 2018 FIFA World Cup?(Give me the exact number only),"78,011","78,011",True,1.0,1.0,1.0
row-1290, How many people attended the final match of the 2022 FIFA World Cup?(Give me the exact number only),"88,966","88,985",False,0.0,0.970874,0.8993
row-1291, What was the turnout for the final match of the 2022 FIFA World Cup?(Give me the exact number only),"88,966","88,966",True,1.0,1.0,1.0
row-1292, How many spectators were present at the final match of the 2022 FIFA World Cup?(Give me the exact number only),"88,966","88,966",True,1.0,1.0,1.0
row-1293, What was the crowd size at the final match of the 2022 FIFA World Cup?(Give me the exact number only),"88,966","88,966",True,1.0,1.0,1.0
row-1294, How many fans in the stands watched the final match of the 2022 FIFA World Cup?(Give me the exact number only),"88,966","88,966",True,1.0,1.0,1.0
row-1295, What was the number of attendees at the final match of the 2022 FIFA World Cup?(Give me the exact number only),"88,966","88,982",False,0.0,0.96806,0.911615
row-1296, How many individuals attended the final match of the 2022 FIFA World Cup?(Give me the exact number only),"88,966","88,972",False,0.0,0.958905,0.963623
row-1297, What was the total audience figure in the stands for the final match of the 2022 FIFA World Cup?(Give me the exact number only),"88,966","88,235",False,0.0,0.909232,0.910176
row-1298, How many people turned up for 2022 FIFA World Cup final?(Give me the exact number only),"88,966","88,966",True,1.0,1.0,1.0
row-1299, What was the final match attendance for the 2022 FIFA World Cup?(Give me the exact number only),"88,966","88,966",True,1.0,1.0,1.0
row-1300, attendance of the 2022 FIFA World Cup final?(Give me the exact number only),"88,966","88,966",True,1.0,1.0,1.0
row-1301, What was the exact number of the crowd turnout like for the final match of the 2022 FIFA World Cup?(Give me the exact number only),"88,966","88,966",True,1.0,1.0,1.0
row-1302, What was the size of the audience at the final match of the 2022 FIFA World Cup?(Give me the exact number only),"88,966","1,373,000",False,0.0,0.772641,0.797907
row-1303, How many fans were in the stands for the final match of the 2022 FIFA World Cup?(Give me the exact number only),"88,966","88,986",False,0.0,0.978838,0.905176
row-1304, What was the attendance figure at the final match of the 2022 FIFA World Cup?(Give me the exact number only),"88,966","88,967",False,0.0,0.991165,0.966725
row-1305,What was the population count of Australia's 0-4 age group in 2011?,"1,351,921",The population count of Australia's 0-4 age group in 2011 was approximately 1.2 million.,False,0.0,0.446704,0.305998
row-1306,How many individuals aged 0-4 were there in Australia in 2011?,"1,351,921","In Australia in 2011, there were approximately 1.3 million individuals aged 0-4 years.",False,0.0,0.45612,0.357518
row-1307,What was Australia's population figure for the 0-4 age bracket in 2011?,"1,351,921",Australia's population for the 0-4 age bracket in 2011 was approximately 1.2 million people.,False,0.0,0.438561,0.340358
row-1308,"In 2011, what was the number of people aged 0-4 residing in Australia?","1,351,921","In 2011, the number of people aged 0-4 residing in Australia was approximately 1.2 million.",False,0.0,0.461421,0.29233
row-1309,What was the demographic size of Australia's 0-4 age category in 2011?,"1,351,921","In 2011, the demographic size of Australia's 0-4 age category was approximately 1.3 million people.",False,0.0,0.456109,0.299199
row-1310,How many residents aged 0-4 were recorded in Australia in 2011?,"1,351,921","In 2011, Australia recorded approximately 1,022,300 residents aged 0-4.",False,0.0,0.54526,0.520338
row-1311,What was the population tally for Australia's 0-4 age group in 2011?,"1,351,921","In 2011, Australia's population for the 0-4 age group was approximately 1.3 million.",False,0.0,0.444994,0.328593
row-1312,How many individuals aged 0-4 were living in Australia in 2011?,"1,351,921","In 2011, there were approximately 1.2 million individuals aged 0-4 living in Australia.",False,0.0,0.445368,0.339014
row-1313,What was the count of Australia's 0-4 age range population in 2011?,"1,351,921","In 2011, the population of Australia's 0-4 age range was approximately 1.4 million.",False,0.0,0.444881,0.314301
row-1314,What was the population size of Australia's 0-4 age group in 2011?,"1,351,921",The population size of Australia's 0-4 age group in 2011 was approximately 1.56 million people.,False,0.0,0.430374,0.280959
row-1315,What was the population census result for Australia's 0-4 age cohort in 2011?,"1,351,921","In the 2011 Australian Census, the population of the 0-4 age cohort was approximately 1.2 million.",False,0.0,0.431671,0.311834
row-1316,How many people in the age group 0-4 were accounted for in Australia's 2011 census?,"1,351,921","In Australia's 2011 census, approximately 1,147,587 people were in the age group 0-4 years.",False,0.0,0.444587,0.396203
row-1317,What was the population total for Australia's 0-4 age demographic in 2011?,"1,351,921",The population total for Australia's 0-4 age demographic in 2011 was approximately 1.3 million.,False,0.0,0.469462,0.316014
row-1318,"In 2011, what was the population of Australia of the age group 0-4 years?","1,351,921","In 2011, the population of Australia aged 0-4 years was approximately 1.4 million.",False,0.0,0.426091,0.34891
row-1319,population of Australia in 2011 between 0-4 age group,"1,351,921",The population of Australia in 2011 for the 0-4 age group was approximately 1.3 million.,False,0.0,0.439122,0.306811
row-1320,What was the population count of New South Wales's 0-4 age group in 2011?,"434,608","In 2011, the population count of the 0-4 age group in New South Wales was approximately 297,000.",False,0.0,0.409103,0.177975
row-1321,How many individuals aged 0-4 were there in New South Wales in 2011?,"434,608","In 2011, there were approximately 231,000 individuals aged 0-4 in New South Wales.",False,0.0,0.407541,0.243172
row-1322,What was New South Wales's population figure for the 0-4 age bracket in 2011?,"434,608","In 2011, the population of New South Wales for the 0-4 age bracket was approximately 370,000.",False,0.0,0.406949,0.211554
row-1323,"In 2011, what was the number of people aged 0-4 residing in New South Wales?","434,608","In 2011, the number of people aged 0-4 residing in New South Wales was approximately 375,000.",False,0.0,0.428316,0.192647
row-1324,What was the demographic size of New South Wales's 0-4 age category in 2011?,"434,608","The demographic size of the 0-4 age category in New South Wales in 2011 was approximately 400,000 individuals.",False,0.0,0.417518,0.207807
row-1325,How many residents aged 0-4 were recorded in New South Wales in 2011?,"434,608","In 2011, there were approximately 386,000 residents aged 0-4 recorded in New South Wales.",False,0.0,0.437521,0.26695
row-1326,What was the population tally for New South Wales's 0-4 age group in 2011?,"434,608","The population tally for the 0-4 age group in New South Wales in 2011 was approximately 400,000.",False,0.0,0.41018,0.184842
row-1327,How many individuals aged 0-4 were living in New South Wales in 2011?,"434,608","In 2011, there were approximately 243,000 individuals aged 0-4 living in New South Wales.",False,0.0,0.40189,0.225441
row-1328,What was the count of New South Wales's 0-4 age range population in 2011?,"434,608","In 2011, the population of New South Wales in the 0-4 age range was approximately 580,000.",False,0.0,0.391948,0.199437
row-1329,What was the population size of New South Wales's 0-4 age group in 2011?,"434,608","In 2011, the population size of the 0-4 age group in New South Wales was approximately 377,000.",False,0.0,0.401893,0.174736
row-1330,What was the population census result for New South Wales's 0-4 age cohort in 2011?,"434,608","The population census result for New South Wales's 0-4 age cohort in 2011 was approximately 393,000 individuals.",False,0.0,0.437101,0.211896
row-1331,How many people in the age group 0-4 were accounted for in New South Wales's 2011 census?,"434,608","In the 2011 census for New South Wales, there were approximately 293,000 people in the age group 0-4 years.",False,0.0,0.315901,0.164224
row-1332,What was the population total for New South Wales's 0-4 age demographic in 2011?,"434,608","The population total for New South Wales in the 0-4 age demographic in 2011 was approximately 370,000.",False,0.0,0.41093,0.199886
row-1333,"In 2011, what was the population of New South Wales of the age group 0-4 years?","434,608","In 2011, the population of New South Wales in the age group 0-4 years was approximately 412,000 to 415,000.",False,0.0,0.386802,0.208427
row-1334,population of New South Wales in 2011 between 0-4 age group,"434,608","The population of New South Wales in 2011 for the 0-4 age group was approximately 400,000.",False,0.0,0.392998,0.198376
row-1335,What was the population count of Victoria's 0-4 age group in 2011?,"326,121","The population of Victoria's 0-4 age group in 2011 was approximately 129,000.",False,0.0,0.358101,0.236896
row-1336,How many individuals aged 0-4 were there in Victoria in 2011?,"326,121","In Victoria in 2011, there were approximately 142,000 individuals aged 0-4.",False,0.0,0.380568,0.272999
row-1337,What was Victoria's population figure for the 0-4 age bracket in 2011?,"326,121","Victoria's population for the 0-4 age bracket in 2011 was approximately 130,000.",False,0.0,0.362103,0.255121
row-1338,"In 2011, what was the number of people aged 0-4 residing in Victoria?","326,121","In 2011, the number of people aged 0-4 residing in Victoria was approximately 170,000.",False,0.0,0.361564,0.196795
row-1339,What was the demographic size of Victoria's 0-4 age category in 2011?,"326,121","In 2011, the demographic size of Victoria's 0-4 age category was approximately 239,000 individuals.",False,0.0,0.369192,0.237037
row-1340,How many residents aged 0-4 were recorded in Victoria in 2011?,"326,121","In 2011, there were approximately 118,000 residents aged 0-4 recorded in Victoria.",False,0.0,0.362011,0.269442
row-1341,What was the population tally for Victoria's 0-4 age group in 2011?,"326,121","The population tally for Victoria's 0-4 age group in 2011 was approximately 231,300.",False,0.0,0.37483,0.206806
row-1342,How many individuals aged 0-4 were living in Victoria in 2011?,"326,121","In 2011, there were approximately 27,500 individuals aged 0-4 living in Victoria.",False,0.0,0.350485,0.234131
row-1343,What was the count of Victoria's 0-4 age range population in 2011?,"326,121","In 2011, the population of Victoria's 0-4 age group was approximately 120,000.",False,0.0,0.36834,0.234841
row-1344,What was the population size of Victoria's 0-4 age group in 2011?,"326,121","The population size of Victoria's 0-4 age group in 2011 was approximately 124,000.",False,0.0,0.357835,0.229393
row-1345,What was the population census result for Victoria's 0-4 age cohort in 2011?,"326,121","The population census result for Victoria's 0-4 age cohort in 2011 was approximately 188,000 children.",False,0.0,0.363169,0.207233
row-1346,How many people in the age group 0-4 were accounted for in Victoria's 2011 census?,"326,121","According to Victoria's 2011 census, there were approximately 122,000 people in the age group 0-4 years.",False,0.0,0.284317,0.156992
row-1347,What was the population total for Victoria's 0-4 age demographic in 2011?,"326,121","The population total for Victoria's 0-4 age demographic in 2011 was 218,700.",False,0.0,0.370394,0.230502
row-1348,"In 2011, what was the population of Victoria of the age group 0-4 years?","326,121","In 2011, the population of Victoria in the age group of 0-4 years was approximately 89,000.",False,0.0,0.301455,0.192205
row-1349,population of Victoria in 2011 between 0-4 age group,"326,121","The population of Victoria in 2011 for the 0-4 age group was approximately 430,000.",False,0.0,0.3473,0.234965
row-1350,What was the population count of Queensland's 0-4 age group in 2011?,"286,989","The population count of Queensland's 0-4 age group in 2011 was approximately 132,000.",False,0.0,0.395012,0.28707
row-1351,How many individuals aged 0-4 were there in Queensland in 2011?,"286,989","In 2011, there were approximately 129,400 individuals aged 0-4 in Queensland.",False,0.0,0.412686,0.342855
row-1352,What was Queensland's population figure for the 0-4 age bracket in 2011?,"286,989","In 2011, Queensland's population for the 0-4 age bracket was approximately 207,000.",False,0.0,0.392826,0.319065
row-1353,"In 2011, what was the number of people aged 0-4 residing in Queensland?","286,989","In 2011, the number of people aged 0-4 residing in Queensland was approximately 183,000.",False,0.0,0.406359,0.268831
row-1354,What was the demographic size of Queensland's 0-4 age category in 2011?,"286,989","In 2011, the demographic size of Queensland's 0-4 age category was approximately 274,000 individuals.",False,0.0,0.402857,0.314729
row-1355,How many residents aged 0-4 were recorded in Queensland in 2011?,"286,989","In 2011, there were approximately 103,814 residents aged 0-4 recorded in Queensland.",False,0.0,0.433058,0.343322
row-1356,What was the population tally for Queensland's 0-4 age group in 2011?,"286,989","The population tally for Queensland's 0-4 age group in 2011 was approximately 245,000.",False,0.0,0.410146,0.285107
row-1357,How many individuals aged 0-4 were living in Queensland in 2011?,"286,989","In 2011, there were approximately 97,600 individuals aged 0-4 living in Queensland.",False,0.0,0.404814,0.315905
row-1358,What was the count of Queensland's 0-4 age range population in 2011?,"286,989","In 2011, the population of Queensland in the 0-4 age range was approximately 163,000.",False,0.0,0.391825,0.279374
row-1359,What was the population size of Queensland's 0-4 age group in 2011?,"286,989","In 2011, the population size of Queensland's 0-4 age group was approximately 276,000.",False,0.0,0.390594,0.281739
row-1360,What was the population census result for Queensland's 0-4 age cohort in 2011?,"286,989","The population census result for Queensland's 0-4 age cohort in 2011 was approximately 182,000.",False,0.0,0.403219,0.294371
row-1361,How many people in the age group 0-4 were accounted for in Queensland's 2011 census?,"286,989","According to Queensland's 2011 census, there were approximately 77,000 people in the age group 0-4 years.",False,0.0,0.322519,0.212865
row-1362,What was the population total for Queensland's 0-4 age demographic in 2011?,"286,989","The population of Queensland's 0-4 age demographic in 2011 was approximately 220,000.",False,0.0,0.388702,0.33023
row-1363,"In 2011, what was the population of Queensland of the age group 0-4 years?","286,989","In 2011, the population of Queensland in the age group 0-4 years was approximately 160,000.",False,0.0,0.339332,0.270697
row-1364,population of Queensland in 2011 between 0-4 age group,"286,989","The population of Queensland in 2011 for the 0-4 age group was approximately 174,245.",False,0.0,0.400849,0.284446
row-1365,What was the population count of South Australia's 0-4 age group in 2011?,"93,202","In 2011, the population of South Australia's 0-4 age group was approximately 46,500.",False,0.0,0.383049,0.246452
row-1366,How many individuals aged 0-4 were there in South Australia in 2011?,"93,202","In 2011, the number of individuals aged 0-4 in South Australia was approximately 53,000.",False,0.0,0.414228,0.248045
row-1367,What was South Australia's population figure for the 0-4 age bracket in 2011?,"93,202","In 2011, South Australia's population for the 0-4 age bracket was approximately 68,500.",False,0.0,0.382781,0.256357
row-1368,"In 2011, what was the number of people aged 0-4 residing in South Australia?","93,202","In 2011, the number of people aged 0-4 residing in South Australia was approximately 52,000.",False,0.0,0.391373,0.211701
row-1369,What was the demographic size of South Australia's 0-4 age category in 2011?,"93,202","In 2011, the demographic size of South Australia's 0-4 age category was approximately 39,000 individuals.",False,0.0,0.392732,0.262763
row-1370,How many residents aged 0-4 were recorded in South Australia in 2011?,"93,202","In South Australia in 2011, there were approximately 34,000 residents aged 0-4 recorded.",False,0.0,0.414711,0.286774
row-1371,What was the population tally for South Australia's 0-4 age group in 2011?,"93,202","In 2011, the population tally for South Australia's 0-4 age group was approximately 88,000.",False,0.0,0.397084,0.235437
row-1372,How many individuals aged 0-4 were living in South Australia in 2011?,"93,202","In 2011, there were approximately 60,000 individuals aged 0-4 living in South Australia.",False,0.0,0.381575,0.238264
row-1373,What was the count of South Australia's 0-4 age range population in 2011?,"93,202","In 2011, South Australia's population in the 0-4 age range was approximately 73,000 children.",False,0.0,0.38629,0.223808
row-1374,What was the population size of South Australia's 0-4 age group in 2011?,"93,202","The population size of South Australia’s 0-4 age group in 2011 was approximately 45,000.",False,0.0,0.368758,0.221995
row-1375,What was the population census result for South Australia's 0-4 age cohort in 2011?,"93,202","In the 2011 population census, the number of children aged 0-4 years in South Australia was approximately 59,600.",False,0.0,0.348898,0.185383
row-1376,How many people in the age group 0-4 were accounted for in South Australia's 2011 census?,"93,202","In South Australia's 2011 census, the number of people in the age group 0-4 was approximately 44,000.",False,0.0,0.361726,0.168278
row-1377,What was the population total for South Australia's 0-4 age demographic in 2011?,"93,202","In 2011, the population of South Australia's 0-4 age demographic was approximately 74,532.",False,0.0,0.405048,0.286801
row-1378,"In 2011, what was the population of South Australia of the age group 0-4 years?","93,202","In 2011, the population of South Australia aged 0-4 years was approximately 65,000.",False,0.0,0.364202,0.271059
row-1379,population of South Australia in 2011 between 0-4 age group,"93,202","The population of South Australia in 2011 for the 0-4 age group was approximately 60,000.",False,0.0,0.368711,0.228344
row-1380,What was the population count of Western Australia's 0-4 age group in 2011?,"142,774","The population count of Western Australia's 0-4 age group in 2011 was approximately 138,000.",False,0.0,0.456778,0.237601
row-1381,How many individuals aged 0-4 were there in Western Australia in 2011?,"142,774","In 2011, there were approximately 102,000 individuals aged 0-4 in Western Australia.",False,0.0,0.459556,0.300075
row-1382,What was Western Australia's population figure for the 0-4 age bracket in 2011?,"142,774","In 2011, Western Australia’s population for the 0-4 age bracket was approximately 201,000.",False,0.0,0.458347,0.272103
row-1383,"In 2011, what was the number of people aged 0-4 residing in Western Australia?","142,774","In 2011, the number of people aged 0-4 residing in Western Australia was approximately 186,000.",False,0.0,0.471688,0.224178
row-1384,What was the demographic size of Western Australia's 0-4 age category in 2011?,"142,774","In 2011, the demographic size of Western Australia's 0-4 age category was approximately 174,000 individuals.",False,0.0,0.466897,0.285502
row-1385,How many residents aged 0-4 were recorded in Western Australia in 2011?,"142,774","In 2011, the number of residents aged 0-4 recorded in Western Australia was approximately 113,000.",False,0.0,0.496257,0.264756
row-1386,What was the population tally for Western Australia's 0-4 age group in 2011?,"142,774","The population tally for the 0-4 age group in Western Australia in 2011 was approximately 204,000.",False,0.0,0.466945,0.240027
row-1387,How many individuals aged 0-4 were living in Western Australia in 2011?,"142,774","In 2011, there were approximately 137,500 individuals aged 0-4 living in Western Australia.",False,0.0,0.45906,0.280832
row-1388,What was the count of Western Australia's 0-4 age range population in 2011?,"142,774","In 2011, the population of Western Australia in the 0-4 age range was approximately 172,000.",False,0.0,0.438636,0.236013
row-1389,What was the population size of Western Australia's 0-4 age group in 2011?,"142,774","The population size of Western Australia's 0-4 age group in 2011 was approximately 153,000.",False,0.0,0.441419,0.252357
